mag_x (uT),mag_y (uT),mag_z (uT)
3.270384269315174919e+01,9.814212858142943099e-03,3.778315702556887601e+01
3.270388340247664161e+01,6.741893256906631923e-03,3.777213136937684368e+01
3.270876728400516953e+01,7.238594591875657097e-03,3.779598619843632434e+01
3.267358965150190642e+01,1.282682735181906765e-02,3.780180465118512245e+01
3.269804215925444879e+01,1.876452985049599509e-02,3.780773300100148759e+01
3.269874093056492370e+01,-3.758156288100610552e-03,3.779529214609188159e+01
3.268317439234989763e+01,-3.959583567956962563e-02,3.778156115782829261e+01
3.270869800357369428e+01,1.874727264413582686e-02,3.780654200502054607e+01
3.268464854009733500e+01,1.102075571850212599e-02,3.778224993028823775e+01
3.269657173728418087e+01,-1.420757386149443767e-02,3.777737412961889873e+01
3.268088068462961360e+01,-1.206502882570742625e-02,3.777724571438712786e+01
3.269336478503771559e+01,1.906208280397398910e-02,3.780850211631683067e+01
3.269921551998447740e+01,-2.937861681383536344e-03,3.779927174954476499e+01
3.269106651131177443e+01,-3.592437189805718425e-03,3.779354190066700880e+01
3.270356723693980427e+01,-1.045786450986076199e-02,3.779741834509514575e+01
3.269717353774782254e+01,-8.137848938630112480e-03,3.778236101814031400e+01
3.267773097806389870e+01,-9.982117857580342229e-03,3.778424110009323300e+01
3.270467098321295651e+01,-6.736512568974038079e-03,3.779103058388549385e+01
3.269412269315024844e+01,3.893314208416192874e-03,3.778287157409224761e+01
3.268300237861819113e+01,5.827346210762033435e-03,3.778943562761163832e+01
3.270296665237763278e+01,1.823145924270043114e-02,3.777708077332538750e+01
3.269998037564969451e+01,1.080442892456720191e-02,3.778894500488438979e+01
3.270110107507246511e+01,-1.998192538523147627e-02,3.780495754782709383e+01
3.269234871112980301e+01,4.167033088379089312e-03,3.779023927280164230e+01
3.267528677444357044e+01,2.534490016085898592e-03,3.778414754803515052e+01
3.267912337755570462e+01,7.842000141598873264e-03,3.778788122965553242e+01
3.269692158207025301e+01,1.335687431884437226e-02,3.778755574444367227e+01
3.268242561494449205e+01,-1.265664607979825017e-02,3.778830395352975557e+01
3.268146219819251996e+01,2.340732966130512280e-03,3.777694967834683126e+01
3.269768678944873841e+01,-8.807004850123161107e-04,3.777717531974456477e+01
3.270082613457314125e+01,-3.530695241708460682e-04,3.777290791509685874e+01
3.268807129164064662e+01,1.058922482572806530e-02,3.779356992120737146e+01
3.267864633327430823e+01,-9.325016762993088406e-04,3.777538054689933489e+01
3.269662091503684564e+01,-1.563236719025949337e-02,3.778899378489478522e+01
3.268347221806812541e+01,2.330122453726410619e-03,3.779202981101524728e+01
3.268366892286386616e+01,-1.982685030255223677e-02,3.780478410607891249e+01
3.271011256704975523e+01,-6.363828076750880150e-03,3.779985222181428384e+01
3.268053550619777070e+01,5.548335391448618904e-03,3.777242435519870867e+01
3.268930205751980367e+01,-3.453437501998210535e-03,3.778352002991120884e+01
3.269830905426977807e+01,6.643343446644152557e-03,3.777731322916078938e+01
3.268530609393109643e+01,5.255769137187095430e-03,3.777583718434975424e+01
3.270063056242501176e+01,-5.906345452009201247e-03,3.780687483284046380e+01
3.269889738031400839e+01,-3.249241494028054945e-03,3.778154657772661551e+01
3.266849997657250526e+01,5.072128945837825996e-03,3.778248865838585147e+01
3.269850534542700160e+01,1.076814026952670894e-02,3.781201096612311119e+01
3.268449406935750545e+01,-5.115782114069646232e-03,3.778472919550448950e+01
3.271029233296567895e+01,-7.910883104509722555e-03,3.779276451803520587e+01
3.269437535808982176e+01,1.783542806976928796e-02,3.777452429305522230e+01
3.268752909642412874e+01,3.185450072690510989e-03,3.778100184952663199e+01
3.270709644448113096e+01,7.551756756260549590e-04,3.778614540276419831e+01
3.270047426403482405e+01,-3.534514924650103006e-04,3.778788659795515770e+01
3.269597092469357591e+01,-5.220396365365849965e-03,3.779195326100283125e+01
3.267970815048507660e+01,-4.038061670180428421e-03,3.777848235423119405e+01
3.268900150275929661e+01,6.425720656485547563e-03,3.778997400498673898e+01
3.269002981356945270e+01,7.806358411884094760e-03,3.777460938710900251e+01
3.268243332630413533e+01,-5.085342499552609856e-03,3.779926477642963079e+01
3.269142407128233430e+01,1.089435931039315839e-02,3.778418568816001510e+01
3.267491317162249231e+01,7.145293313651613840e-03,3.779354165200564353e+01
3.268269114362154681e+01,-1.622829608488192063e-02,3.778706973388786849e+01
3.267015843351128268e+01,1.014469350008588219e-02,3.778888691566626079e+01
3.269185560206143748e+01,-1.928766154787016482e-03,3.776618981323997559e+01
3.269681493896882074e+01,2.683536092041775151e-02,3.780306485684720030e+01
3.269853994531649022e+01,-1.434836659442280393e-02,3.777948031732869083e+01
3.268509661867696536e+01,1.022804921787534571e-02,3.778114296198073419e+01
3.267846317081399832e+01,-7.269301194303553863e-03,3.780369067850445219e+01
3.269331742537826813e+01,-6.096037112475595141e-03,3.780450361733605291e+01
3.270307330979336768e+01,1.029014502925517174e-02,3.777572996319482002e+01
3.268022293174208670e+01,3.191139153343561328e-03,3.779468200245879927e+01
3.269613999478562505e+01,-6.224196716564147844e-03,3.777797918669113386e+01
3.268103243915460610e+01,1.463296149429052680e-02,3.778443226107888364e+01
3.269186060113593584e+01,-2.089037794556545397e-02,3.779967087253096025e+01
3.270493898002875000e+01,-1.036521640156203537e-03,3.779064302188480440e+01
3.268395922264801357e+01,7.870371359855837107e-03,3.779077749471831993e+01
3.268882667298494482e+01,2.142010336004680424e-02,3.779504175108748854e+01
3.270687747705339632e+01,-9.686524251861198739e-03,3.779115276060443307e+01
3.269992520534119507e+01,8.943627980677973724e-03,3.779445696815895417e+01
3.268654250315030652e+01,2.130544021914378486e-02,3.779545003188418661e+01
3.268051919389798599e+01,5.977348659844754740e-03,3.778711929413534421e+01
3.268988180157050039e+01,-1.673269543245899452e-03,3.780071314039355457e+01
3.269103821294365275e+01,-7.768037118745796388e-04,3.780222097081637145e+01
3.268951903568159878e+01,6.351313098100178078e-03,3.779712297922275610e+01
3.270352949169215862e+01,-3.900458862540750506e-03,3.779748894965206318e+01
3.267031580128287516e+01,-1.167990523181887917e-02,3.779802380298340125e+01
3.267384738868720007e+01,2.833192163314629183e-03,3.777490580617698868e+01
3.268721770313583619e+01,-2.077945425808085285e-03,3.778949862820987704e+01
3.269246220761290544e+01,-1.151323513621880200e-02,3.777962518988493201e+01
3.268450859868799085e+01,-8.875742518991720093e-03,3.779718799544043861e+01
3.267592325971891398e+01,-6.737926608609064172e-03,3.780106576637381721e+01
3.268829475537864937e+01,-2.336646781106664975e-03,3.777653840124720119e+01
3.270084299392137694e+01,-6.390471363008694283e-03,3.779131384012431027e+01
3.268438423459252817e+01,1.639924631899627961e-03,3.778338243455581846e+01
3.268244072523214072e+01,6.349540106207965905e-03,3.779073632894267121e+01
3.270147703069766720e+01,1.902540085933584557e-03,3.778028687945713671e+01
3.268587645545434839e+01,1.162957147326525685e-02,3.778649310757337076e+01
3.267776137276955950e+01,-3.096996339259233851e-03,3.780430341291712892e+01
3.269688312769262950e+01,4.553468891424884181e-03,3.778746208462927569e+01
3.269349454259738508e+01,-1.665338771669458429e-02,3.779307703220218428e+01
3.268354626863614243e+01,1.733408212556708169e-02,3.778363833459580690e+01
3.268692911058044359e+01,-1.845162631796313374e-02,3.781336849464050687e+01
3.268485920884139517e+01,-2.125964725075704317e-02,3.779022970673216975e+01
3.270063378788783837e+01,-3.300079022511687860e-03,3.778379691502878757e+01
3.268008826445546333e+01,-1.986990586884250509e-02,3.780363124703960409e+01
3.269132844031370411e+01,2.764628122112834045e-03,3.776321887551802803e+01
3.270316170525805433e+01,4.040070922278204968e-03,3.778457234256052288e+01
3.268770917516513919e+01,1.726829477418475450e-02,3.777751402748859277e+01
3.267177885732451870e+01,2.662104113746436955e-03,3.779555718281060450e+01
3.268963525466544695e+01,-1.504640602132793423e-02,3.781239229456527795e+01
3.266682125114262902e+01,3.705298537072490746e-03,3.778044796426475216e+01
3.267786552401729949e+01,-7.162873552167818569e-03,3.779306218951640517e+01
3.269939257133552957e+01,-1.266836013232425923e-02,3.779046376395445606e+01
3.269682185834698629e+01,-2.652370159470501289e-03,3.779144079549941182e+01
3.269654243447724440e+01,-1.155892759476967154e-03,3.778957261810500512e+01
3.269576230718859478e+01,-1.795766662388277590e-02,3.777812384937910650e+01
3.269122859471152509e+01,-3.636051522375925889e-03,3.779511908179086532e+01
3.271622008519650393e+01,-1.377923967382981701e-02,3.778182637414367662e+01
3.268960533096304033e+01,7.911814414295548908e-03,3.777740249637272285e+01
3.269769392846307454e+01,-6.395899528403196227e-03,3.779341027482404058e+01
3.268500906040197407e+01,-4.051193411621758188e-03,3.778744812258229757e+01
3.270795657403618151e+01,-1.452335610197192338e-02,3.778334297366776440e+01
3.270646929476227882e+01,2.766320616447269162e-02,3.776588152850507640e+01
3.268439474638135778e+01,1.673866133596621161e-02,3.778853475118210525e+01
3.269824416466742178e+01,1.919904397055364770e-03,3.778507794038250012e+01
3.269543150415040600e+01,-1.631249519774717258e-02,3.778327064921116829e+01
3.268967500936595627e+01,-7.547177110070971834e-03,3.778671107971040755e+01
3.268966690720273505e+01,6.674389413446916379e-05,3.777584305877181947e+01
3.269975108870978886e+01,-1.398746557532826000e-02,3.779344367168040719e+01
3.269157407232199120e+01,1.225548778814012502e-02,3.780544186621462188e+01
3.268687743475398833e+01,2.254490953544193745e-03,3.778232543657797748e+01
3.268857355372513496e+01,2.195575342140351077e-02,3.777965617233285656e+01
3.268323737857568290e+01,-3.390291753043784152e-03,3.781202976471784893e+01
3.268484711512195418e+01,1.080805272771211134e-02,3.779335163040780543e+01
3.269914097787857088e+01,-3.559628769179447576e-04,3.778386156180505395e+01
3.268048133768724739e+01,2.806220424952920404e-03,3.777555696872957469e+01
3.269336844981873469e+01,-1.652764039695798354e-02,3.779721822921698760e+01
3.269852901140524892e+01,-6.177007821269485995e-04,3.779275046897669910e+01
3.268573316455798761e+01,2.413798170034838191e-03,3.778366619000851756e+01
3.269044237897277583e+01,-1.216950419091564380e-02,3.778766507628110816e+01
3.269993916644125420e+01,4.483207352814961612e-03,3.778900743518758532e+01
3.269184348118385230e+01,-6.083004472616857471e-03,3.778407500181553758e+01
3.269785640230683299e+01,-1.401013710977241922e-03,3.777855503630867418e+01
3.269010695048634574e+01,3.678233955566114453e-03,3.778630198049863509e+01
3.269861469906827267e+01,-2.879044925190832240e-03,3.778380979557662300e+01
3.270912434657788026e+01,-2.875878528492641258e-03,3.777082144043364309e+01
3.269968007235105745e+01,1.869138452976354132e-04,3.780759348438414946e+01
3.269655927437953835e+01,1.611548992603321212e-02,3.778299911294806890e+01
3.268471922967018628e+01,-3.820010995188354778e-04,3.778591729385064468e+01
3.268485741085237350e+01,-8.362098161407901034e-03,3.778831815570873687e+01
3.268161743118510287e+01,-5.484514828213684495e-03,3.777332570372020371e+01
3.270529284801760639e+01,-1.878758434025795893e-03,3.778732336216075538e+01
3.267888684302180735e+01,-5.300510094188601827e-03,3.777630625517986829e+01
3.268239286877170713e+01,-4.443966298615224277e-03,3.778334243707227103e+01
3.269528919060425665e+01,-1.625705587337043095e-02,3.777805692782999358e+01
3.267112986226268134e+01,-3.668989735034429694e-03,3.778147531559465477e+01
3.269539031457053824e+01,-1.254372861068792956e-02,3.778546960375336283e+01
3.268364361621362235e+01,1.030290814713126285e-03,3.777708559277295564e+01
3.271933016888254286e+01,-1.085448596375953277e-02,3.779220327706404703e+01
3.270472216179462066e+01,-7.122322568286060078e-03,3.779013930847210645e+01
3.269614588356282070e+01,-6.045549930749337733e-03,3.779234817461733087e+01
3.269455460752988785e+01,3.771426138496316010e-03,3.779182081065345500e+01
3.268441546039255030e+01,-2.316300450182827084e-03,3.778267967453646747e+01
3.268130374290036855e+01,6.670785459692049439e-03,3.777714782370331648e+01
3.271972189823522825e+01,-1.978370702627440039e-02,3.779258918649136945e+01
3.267948023476735386e+01,-8.150238539721502487e-03,3.778681043993056932e+01
3.269528486340102091e+01,7.770293520597907830e-03,3.777638995966689350e+01
3.269606298233066610e+01,4.309243698449671291e-03,3.779456750216235150e+01
3.269266397059293894e+01,-5.785038098051495901e-03,3.779451989062485495e+01
3.269576876266602738e+01,-1.069688255117896142e-02,3.779280487609336348e+01
3.269291938100852946e+01,1.418888202385445996e-02,3.778596700726052404e+01
3.269438929191564824e+01,6.940188925968774659e-03,3.776995169561658372e+01
3.269965827005375303e+01,1.128622892285032278e-02,3.778368800364692959e+01
3.269054272113593385e+01,1.153833270721540266e-02,3.777765901547047633e+01
3.268673142507294216e+01,-2.028828781272610290e-03,3.777939645460345730e+01
3.269530797304028624e+01,-5.608035710122553572e-03,3.778123847403966096e+01
3.269175162777570165e+01,-8.307942835755545083e-03,3.778817314940759076e+01
3.266689275961023498e+01,4.955861036122728713e-03,3.780318108844537051e+01
3.269723703378632962e+01,2.845255730074582913e-03,3.780171364016139535e+01
3.268969394010825624e+01,3.937825107954342346e-03,3.777828882133967880e+01
3.268638233804137627e+01,-1.454218471955170781e-02,3.778977833631240202e+01
3.269682232342262296e+01,-3.905535493398463055e-03,3.779172567332169308e+01
3.268333765412344150e+01,-1.179673800265443502e-02,3.779258984436032875e+01
3.270028375006162946e+01,1.515924842227970963e-02,3.778914041537256452e+01
3.270208416693510856e+01,1.795060240751926439e-02,3.780118468462177361e+01
3.269089514933170193e+01,-1.652730945840453006e-02,3.779347462871452024e+01
3.269980252652744923e+01,2.208100657757906034e-03,3.780150011726578896e+01
3.267596409986509798e+01,2.963941332250457066e-03,3.779918319477025079e+01
3.269693962510582708e+01,1.993330374126705065e-03,3.778736785837033807e+01
3.268287955348890250e+01,-3.799958493458994134e-03,3.780044372894889193e+01
3.269460279752472331e+01,-5.431640029293641030e-03,3.778415659001524318e+01
3.267242628957996686e+01,7.391548880071921110e-03,3.779785266310184966e+01
3.269313318938969104e+01,4.746698277612996001e-04,3.777802872152137326e+01
3.270983697503376675e+01,-8.156940476102395032e-03,3.778507453875719335e+01
3.268368075717773280e+01,1.141767490188149922e-02,3.779019480706620726e+01
3.269504689729386371e+01,-6.399132323504347526e-03,3.779949786847051030e+01
3.270622667903851521e+01,2.075534888579243578e-03,3.777698992154868307e+01
3.267479931790298764e+01,6.674794594484514954e-03,3.778337821340874569e+01
3.269626155968357750e+01,9.671088327556530070e-03,3.778321763069594397e+01
3.268857174994649739e+01,-1.300855565066696973e-02,3.778180515521175664e+01
3.270738565561555333e+01,2.406152278952477380e-03,3.778830025859242880e+01
3.268756861403974767e+01,1.874460687555562499e-03,3.776950089999117921e+01
3.267081091649778557e+01,-6.265853785981739810e-03,3.779469566219575682e+01
3.266617154824980673e+01,1.843877814374617280e-03,3.778002224041821933e+01
3.268984641303838856e+01,2.253025404898846215e-02,3.778674252812275114e+01
3.268769386952807565e+01,6.118715495355067993e-03,3.778099206572279201e+01
3.268704901567742382e+01,-1.039478926819013176e-03,3.778894554452977417e+01
3.270372073022865322e+01,3.632133524147620335e-03,3.777267467937243595e+01
3.269611504852682060e+01,-7.969240912408238203e-03,3.778500507191903779e+01
3.271775009481672924e+01,-7.126461103045299457e-03,3.777850621619597149e+01
3.267917367368308845e+01,7.811126138661342658e-03,3.779517384783977008e+01
3.269551470569962248e+01,7.717531308115277780e-03,3.778246765117701500e+01
3.270693170299323782e+01,1.641070443063603890e-02,3.778337142643893998e+01
3.269421223748565097e+01,3.099438357274197572e-03,3.779393383514826610e+01
3.269726103624384450e+01,3.916953980303823288e-03,3.780079732924252767e+01
3.267861057037277561e+01,-1.272303004538432453e-02,3.780086278749213591e+01
3.270577967524094021e+01,7.060158649053481505e-03,3.779619212661131655e+01
