accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-9.993602358122503082e-01,1.793927774168543572e-03,-9.804358903901668754e+00
-1.003623781725143882e+00,1.347771071831309992e-03,-9.794598678651620816e+00
-1.001819031771388646e+00,-4.143169635184501716e-03,-9.793657695752992609e+00
-1.000107961965813308e+00,5.171838796116795534e-03,-9.799576252468670035e+00
-1.004149349461322505e+00,2.371078300418477409e-03,-9.791037532539085930e+00
-1.002594595795201382e+00,6.122279522944354055e-03,-9.793730608645848434e+00
-1.003666205564734737e+00,-2.030421997823933424e-03,-9.793120927203595727e+00
-9.974066308846994966e-01,5.440788417832448549e-03,-9.805909784899194293e+00
-9.971229689701218701e-01,2.761296327572805576e-03,-9.796703030663886480e+00
-9.918976389379172698e-01,-3.277807004339878378e-04,-9.796421982241099613e+00
-9.932314535449147108e-01,-9.074618143793426527e-06,-9.795313132885810958e+00
-1.007805699964176016e+00,-1.206755849624498687e-03,-9.789465366391077339e+00
-1.004539398834625397e+00,-6.304038835183226053e-03,-9.789980227498116250e+00
-1.003010908464405881e+00,-4.977610977606530818e-03,-9.795097486941784837e+00
-1.001474663638893814e+00,1.516747966641819774e-02,-9.792746870359779976e+00
-9.928053749272016670e-01,2.036538731540069036e-03,-9.790467398688090128e+00
-1.000921124082755576e+00,-7.422444323629440351e-04,-9.796480270506009447e+00
-1.002812834112837725e+00,4.960637692048516963e-03,-9.803872390013340876e+00
-9.896688119063227207e-01,5.124347247525833614e-03,-9.798019038327595354e+00
-9.975376570800954523e-01,8.066929593170753428e-04,-9.800247628089431728e+00
-9.969861080414598176e-01,2.279735760983976536e-03,-9.799670437307343107e+00
-9.966825200424406228e-01,1.382618581039933136e-03,-9.787499014026137090e+00
-9.939403334190014538e-01,3.180778354670205955e-03,-9.792607651263896429e+00
-1.002334580039323297e+00,-3.751213515989471406e-03,-9.792956486256025883e+00
-9.996509462641479660e-01,-4.058986547963585635e-03,-9.795006216788523901e+00
-9.925142540134530567e-01,-2.826498376984437036e-04,-9.801328698469552236e+00
-1.006969091279761530e+00,6.329738713851411694e-03,-9.793999284178072529e+00
-1.001791883884715295e+00,-5.756393761638970048e-03,-9.797408189559991598e+00
-9.942111789806378219e-01,9.825500360239510997e-03,-9.791580851874646996e+00
-9.983665815934944510e-01,-1.475026081123406978e-03,-9.800561264820400353e+00
-9.996777952491723296e-01,-8.092732017343243212e-03,-9.793413208394213143e+00
-1.004716809861588400e+00,2.362399063049548491e-03,-9.790835009422282909e+00
-9.985685595755895427e-01,-1.064010383036678199e-02,-9.793739767488796488e+00
-1.007991464006270599e+00,-3.302949451126745671e-03,-9.786900157411237089e+00
-9.954165761032129911e-01,-1.483405174688147985e-03,-9.795350455960241121e+00
-9.935524612391843924e-01,4.239726073533037383e-03,-9.798770202991899936e+00
-1.003792293302520067e+00,-5.041791987990680915e-03,-9.785698276319383382e+00
-9.932899975821859462e-01,-6.737055245958496232e-03,-9.800344417755413318e+00
-1.016282973145941293e+00,-4.044711241291995378e-03,-9.791554777477788463e+00
-9.965326075584890475e-01,6.123073790675714716e-03,-9.799074339233833086e+00
-9.925026419662154042e-01,7.359935657683724930e-03,-9.795287979843324777e+00
-1.005489211047857268e+00,-3.319361418114761837e-03,-9.795855344673558562e+00
-1.002876655454741694e+00,8.006108310982628165e-03,-9.799155569785368058e+00
-9.960924569915883264e-01,-5.976421800360279778e-03,-9.785093460107612273e+00
-1.001925685320772530e+00,2.007155944462678254e-03,-9.791333054282702619e+00
-9.981865421353171008e-01,1.947671549842557113e-03,-9.799057938795257883e+00
-1.001149299169832085e+00,2.786435349830919199e-04,-9.785184880352527870e+00
-9.960357166227061798e-01,-7.549291738918421099e-04,-9.797968090618839554e+00
-9.992288902566371922e-01,-9.311610035306023408e-03,-9.793886102772496827e+00
-1.003505714259142589e+00,-1.362919198581411060e-03,-9.791645087982873363e+00
-9.897214937560122605e-01,8.369422807536422773e-03,-9.790719096370743557e+00
-9.955479023010822548e-01,3.279180449357168691e-03,-9.791592794729680804e+00
-1.005460239641006170e+00,7.598593294225346184e-03,-9.790138331250826553e+00
-1.000296497400070983e+00,9.865640713150251699e-04,-9.794742848047745198e+00
-1.004366363730864631e+00,-2.787725312619835846e-03,-9.789626737195945338e+00
-9.913451545556249966e-01,-3.706731989543010034e-03,-9.793211323381710187e+00
-1.000739894208504621e+00,-7.612967291458866588e-03,-9.794720024637305400e+00
-1.001771839829427080e+00,-3.256962988256740296e-03,-9.794200038918488005e+00
-9.929197034048509174e-01,-6.099355919225128188e-03,-9.789569281030372494e+00
-9.919030662175882807e-01,5.542014511519708156e-03,-9.799296791960621533e+00
-9.982537356964846786e-01,8.494588812762297533e-03,-9.796605593564086334e+00
-1.002603577936786783e+00,-3.803219718769041292e-03,-9.800131900031676224e+00
-9.979590478024280564e-01,-2.197559139564022202e-03,-9.790942047496734801e+00
-1.004510567200654680e+00,5.907639776324189081e-03,-9.799254503110770287e+00
-9.961074864089336511e-01,2.917182322590916588e-03,-9.796571338404062246e+00
-9.973800446214913240e-01,2.163222661276345982e-03,-9.789687001456361060e+00
-9.944328411698731829e-01,-1.437235539170749745e-03,-9.800451635747624124e+00
-1.000123322418400962e+00,-7.478302567778537767e-03,-9.799427860572132332e+00
-1.001941298368302258e+00,6.320644128340007287e-03,-9.797642869748193206e+00
-9.911533040250983806e-01,-4.670867287832441463e-03,-9.794574649086946749e+00
-9.978062786123554906e-01,5.407036506012923016e-03,-9.799583189174994047e+00
-1.004993574372082810e+00,-1.232823206125682356e-04,-9.793808006005047417e+00
-9.956668759422002690e-01,-4.900812538057453677e-03,-9.804689130823902588e+00
-9.992952803878577539e-01,-4.432642507252847891e-03,-9.795693579132970896e+00
-9.987681305107045659e-01,-1.188899855022057268e-03,-9.810071546486771155e+00
-1.003727784583136495e+00,-2.715523729525018155e-03,-9.798055604157754672e+00
-1.000155542550132060e+00,-2.416201155340689730e-03,-9.803208547341325740e+00
-1.000085715848189283e+00,-2.153137939363237215e-03,-9.789875209699212988e+00
-9.954829344774642763e-01,-9.185113778735523940e-03,-9.795327744687435612e+00
-9.933781941746603339e-01,-6.515731331635359232e-03,-9.793044625975996453e+00
-9.968242585334259331e-01,8.089901702740496039e-03,-9.794519897773973582e+00
-1.003419617255525198e+00,-5.412797118193574293e-03,-9.793814310982858373e+00
-9.947272431864323528e-01,4.344222562182678028e-03,-9.787340712449836388e+00
-9.974787021841389212e-01,-1.267577335664142515e-03,-9.796140709053126727e+00
-1.003320771719768079e+00,7.425388390005372395e-03,-9.795702734375822729e+00
-9.995439507886467734e-01,6.378003288210674221e-03,-9.792260399098223544e+00
-1.009553730167734642e+00,2.023016933632699240e-03,-9.802846869519742157e+00
-1.013931214956685034e+00,-1.140727191322084711e-03,-9.788611339680480583e+00
-1.003598350337984613e+00,-2.237143535741566158e-03,-9.802016955903257056e+00
-1.000951562678215057e+00,-9.019961897389852266e-04,-9.790920390608734536e+00
-9.919088598240448640e-01,1.702290126798367562e-03,-9.800110592741509308e+00
-1.002858291266754298e+00,-3.278515529176491763e-03,-9.798631089255451343e+00
-1.003658881791393842e+00,-5.654476920932354324e-04,-9.788693023330521825e+00
-9.996862803321722168e-01,7.045593693220183681e-03,-9.792696050869780677e+00
-9.979393921920608479e-01,3.656959596618991615e-03,-9.793440174148456023e+00
-1.004638570329425384e+00,-7.257888084448633516e-05,-9.793632901046994021e+00
-9.982934574307437137e-01,-2.548942124382184895e-03,-9.792219735561852545e+00
-9.966428809892395879e-01,7.646207131745634935e-04,-9.788087800986277287e+00
-9.970013803939917763e-01,-8.448943556858809489e-03,-9.783618874750896310e+00
-9.924203616496763969e-01,-5.456383466976937567e-03,-9.799753214538279522e+00
-9.957659749399283555e-01,6.792076330258060672e-04,-9.799552916278125636e+00
-9.930736421017931637e-01,-1.924155672589267143e-03,-9.791523645293672473e+00
-1.003431525514375755e+00,7.803910226116709615e-04,-9.795590669144091933e+00
-1.009410849673830546e+00,7.302441177003362227e-06,-9.787307105732226731e+00
-1.005921404697282640e+00,8.095368541405210949e-03,-9.798889704366489539e+00
-1.005494817149933606e+00,9.913382199045323723e-03,-9.795520424617846444e+00
-1.003093540329774269e+00,-1.178955630871845409e-03,-9.794832313535620116e+00
-1.008587896275616291e+00,5.183018791070603294e-03,-9.783721538836537945e+00
-9.978016619335141613e-01,-4.941382077417042634e-03,-9.784385643681432043e+00
-9.981379974307993397e-01,-1.373801885713944043e-03,-9.799052139866164524e+00
-1.001591895287168521e+00,8.521608404046466384e-03,-9.792093523373642583e+00
-9.922638345846239716e-01,6.560058427668661186e-05,-9.790847992179797288e+00
-1.004181581291882619e+00,2.212379470832019634e-03,-9.795540611246281060e+00
-9.994888475013137263e-01,-4.082403139060512311e-03,-9.797033655249736128e+00
-1.001702068900961917e+00,3.329735165597480506e-03,-9.795098845147590438e+00
-1.000593892501329796e+00,7.058062212538238241e-03,-9.788690699968872977e+00
-9.965734860092198000e-01,2.544833234125346531e-03,-9.792104566874353822e+00
-9.935691416212852900e-01,3.152687357300402310e-03,-9.786999047916919992e+00
-9.970873113414135958e-01,-1.291605711229159691e-03,-9.789194716119611783e+00
-1.003261834250769313e+00,-7.892555704011984877e-03,-9.795882348902900105e+00
-9.965255433558386500e-01,9.866823691136103469e-04,-9.788644103221230353e+00
-1.000115126437845170e+00,6.473196235230263725e-03,-9.788465838146043652e+00
-1.006834410648556721e+00,-1.882558363073663253e-03,-9.798648587705043767e+00
-1.000429757527058872e+00,4.002861957767071301e-03,-9.798874432341321494e+00
-9.973906812517088216e-01,-1.254731737487521388e-03,-9.785748680409900757e+00
-9.981723842443952499e-01,2.952966741201508167e-03,-9.800840732527047905e+00
-9.932060765012963310e-01,-2.357334806729938486e-03,-9.797636430611417424e+00
-1.000891054062321706e+00,-3.559642746190494825e-03,-9.798925463156317406e+00
-9.935913670332612302e-01,1.069461599616032717e-02,-9.793504502621461327e+00
-1.004195375492366482e+00,-5.521101350187508161e-04,-9.798544067043195582e+00
-1.003104231205193209e+00,2.890042953598239654e-03,-9.803297327562912500e+00
-9.995983382655206917e-01,-7.141557137369853106e-03,-9.796787175367608569e+00
-1.004020386122649544e+00,-1.967862939890726356e-03,-9.783438978095274408e+00
-9.940091546994368477e-01,-1.137753949372131285e-03,-9.795411969791850026e+00
-1.003449781631311488e+00,1.089386576761692052e-02,-9.799835144005877297e+00
-9.994320668749216985e-01,-4.079414131171896218e-03,-9.799931384961777070e+00
-1.007780826528467566e+00,1.711458324328445297e-03,-9.797557879623504107e+00
-9.967804446097923154e-01,-8.150097757452796909e-03,-9.793757698120733934e+00
-9.988152001371779498e-01,4.043904573079747794e-03,-9.789446736472502408e+00
-9.922604287882828000e-01,1.187817774696303284e-03,-9.794483926429021992e+00
-1.000737907156952877e+00,-1.199849030895745608e-03,-9.801228749148068076e+00
-9.952504222010386536e-01,2.492098271887535806e-03,-9.786893339954119142e+00
-1.004724371114435799e+00,1.133434090036430572e-02,-9.791604990016866239e+00
-1.001346816600208633e+00,-4.434571735811635579e-03,-9.788784935325066883e+00
-1.004482270431839019e+00,-9.905129509635922369e-03,-9.801668086486289511e+00
-1.004280716402605300e+00,-5.816106782711426629e-03,-9.795347171067389169e+00
-9.966908419866034041e-01,1.338412529815559415e-02,-9.794430394275867258e+00
-1.002762504176329728e+00,2.775082480926491235e-03,-9.796000247746940559e+00
-1.004496491892828081e+00,5.906645268176398920e-03,-9.795881097464182119e+00
-1.003515476269292384e+00,-1.552095073000593715e-03,-9.806084255811354566e+00
-9.886013085877007889e-01,1.137351787798886529e-02,-9.793206970878740592e+00
-9.915770140739604832e-01,-3.958762015953529514e-03,-9.800459867852993057e+00
-1.006402155355296868e+00,4.314640937041976793e-03,-9.799350757926120536e+00
-9.977692737052696881e-01,6.658079997409092725e-03,-9.799133209663564159e+00
-9.989781512726804147e-01,7.336131740180563618e-03,-9.794599926040234550e+00
-9.994918334251134961e-01,-2.599996072175760845e-03,-9.797409920189537047e+00
-9.991158124199777113e-01,2.810390983120087793e-03,-9.800396915362076911e+00
-1.005046660143223303e+00,-3.735761799239786969e-03,-9.794598556180272197e+00
-1.008503445022217448e+00,5.716794778307396699e-03,-9.796698422952466956e+00
-1.002516277710529202e+00,-5.538205714531401966e-03,-9.798206402927739589e+00
-1.002075038384093730e+00,-2.667616238845106711e-03,-9.785604572204231744e+00
-1.002962674376310481e+00,9.874245071907959649e-05,-9.796963413196326798e+00
-9.979431931387332533e-01,6.155726854936082251e-03,-9.795091187432971580e+00
-9.963386468222970027e-01,4.675057877144128855e-03,-9.795228178816584474e+00
-9.967476503381130781e-01,5.163682058507025781e-03,-9.792113984513674652e+00
-1.010031939979147531e+00,-1.026347351473661093e-03,-9.792696957304263705e+00
-9.971081274619468804e-01,3.523487268503918812e-03,-9.790075097361278011e+00
-1.002492716459185029e+00,1.488364104675047326e-03,-9.793998457649042422e+00
-9.968884275782936566e-01,5.898988039166310144e-04,-9.794304090525832507e+00
-1.008936205391259167e+00,-3.013287068063470568e-03,-9.793978615419817402e+00
-9.979349432490145499e-01,5.025822712620262381e-03,-9.797146512704838273e+00
-1.001204434262475074e+00,-4.111146891413197148e-03,-9.800244306653546289e+00
-9.972983096226433197e-01,2.754561938487933622e-03,-9.793672630608645235e+00
-9.878294599774554152e-01,9.503857912062509822e-03,-9.795022899621308454e+00
-1.001812374470321787e+00,1.383107232686347143e-03,-9.796703416315278190e+00
-1.005326032227773725e+00,1.276890374583995041e-02,-9.796772952992519379e+00
-1.002962512250003657e+00,-3.828758287337308275e-03,-9.795375165181258836e+00
-9.975689676098615788e-01,-4.330621695332791989e-03,-9.796907088902004901e+00
-9.967806278208733994e-01,2.255281044355304625e-03,-9.792035958940422447e+00
-1.001054177437862958e+00,-4.295766832647388012e-03,-9.793580128161892162e+00
-1.000557887036812144e+00,5.062850863710078100e-03,-9.787986867058860341e+00
-9.939044228854538865e-01,-2.435466028732550161e-05,-9.785720243058319667e+00
-9.998670680241118491e-01,1.709610083639844045e-03,-9.800091501501130509e+00
-1.008412659152462254e+00,-3.003527708585771849e-03,-9.798920384906766756e+00
-9.933585777808602302e-01,-1.763205484385902376e-03,-9.795630102229775815e+00
-9.862409843961017497e-01,3.207969048773447705e-03,-9.792881142002725525e+00
-1.000373775014921307e+00,-4.454160679809018517e-03,-9.792642529369096849e+00
-1.000428214078778133e+00,-1.286068181889378666e-02,-9.801650116346239727e+00
-9.981593607691217063e-01,-4.580824033984759285e-04,-9.794521583035756152e+00
-9.981419088773624271e-01,6.322752406380414622e-03,-9.792936810760327404e+00
-1.006446609852463148e+00,-4.303013431160252963e-03,-9.784514115521549371e+00
-9.990532198790542662e-01,-6.621150518560746552e-03,-9.789916362423868534e+00
-1.003116151529751310e+00,4.563444081395915883e-04,-9.806089121103683581e+00
-9.977946776407603524e-01,7.842413450464930449e-03,-9.801096570461416135e+00
-9.900511710864632331e-01,8.807746499900442200e-03,-9.794875680917169092e+00
-9.877612493973583208e-01,-3.196950700387143733e-03,-9.794646686124902857e+00
-9.982587440541955681e-01,-5.333629098557764701e-03,-9.793010215699107235e+00
-9.965821025137444611e-01,-1.118008074257296472e-03,-9.794221956060768619e+00
-9.990866556751734073e-01,-1.231100098718289869e-02,-9.796458466013623578e+00
-1.005533363369021993e+00,-5.496982655356451699e-04,-9.798142459959876760e+00
-9.940211914601062571e-01,-1.834333054285378984e-03,-9.798071282670621329e+00
-9.845961289077228562e-01,-1.170424407521618001e-03,-9.794569524482348299e+00
-1.004999137717472291e+00,4.904428685987129687e-03,-9.799563209598449731e+00
-1.006788548441666542e+00,-2.113062279390997070e-03,-9.793868791755953040e+00
-1.006831734290652980e+00,8.058116466112489468e-03,-9.801015180110784542e+00
-1.003606689871217483e+00,4.143619851167769375e-03,-9.790941995592671532e+00
-9.999346911574488184e-01,-9.476979385803892264e-03,-9.789314325677924700e+00
-9.986817142999381280e-01,8.967703407086425813e-03,-9.786490999519791956e+00
-1.001163485266951536e+00,-2.428408820925768725e-03,-9.791529231143980994e+00
-9.971039335121016922e-01,-1.457680170621539510e-03,-9.800484875499002158e+00
-9.937292560915432782e-01,-4.792885121952792683e-03,-9.789710250058423213e+00
-9.945962135421206884e-01,6.792755910743380164e-03,-9.792955147059810628e+00
-1.001118302555355832e+00,-5.819446164872120984e-03,-9.785153472260626373e+00
-9.973033535810580386e-01,-5.700846684614492782e-04,-9.802812256384051182e+00
